date,symbol,open,high,low,close,Volume BTC,Volume USD
14/11/2016,BTC/USD,700.38,705.89,697.14,704.7,5098505.82,7277.37
13/11/2016,BTC/USD,701.17,702.89,683.23,701.51,4171893.49,6019.9
12/11/2016,BTC/USD,716.39,716.39,701,703,1940916.08,2744.07
11/11/2016,BTC/USD,714.48,720.94,712.24,715.82,2344789.75,3275.09
10/11/2016,BTC/USD,721.5,722,707,714.5,3504671.05,4904.22
09/11/2016,BTC/USD,708.17,740.86,705.45,720.44,7065921.02,9704.45
08/11/2016,BTC/USD,702.86,712.92,701.02,710.19,3892295.31,5507.32
07/11/2016,BTC/USD,709.92,709.92,698.26,706.5,2095201.51,2980.3
06/11/2016,BTC/USD,703.33,714.36,697.92,710.22,1616523.29,2286.86
05/11/2016,BTC/USD,702.95,707.34,694.71,703.63,1335523.71,1903.05
04/11/2016,BTC/USD,684.84,707.67,681,702.98,3680627.26,5281.98
03/11/2016,BTC/USD,742,745.19,670.32,681.03,8590702.9,12058.18
02/11/2016,BTC/USD,726.6,735.93,717.32,732.99,2892450.16,3993.43
01/11/2016,BTC/USD,697.04,737,695.38,726.6,4705903.17,6513.61
31/10/2016,BTC/USD,697.1,706.97,683.6,697.67,3231182.18,4633.45
30/10/2016,BTC/USD,711.1,711.78,691.49,696.36,2595213.56,3701.4
29/10/2016,BTC/USD,685.91,717.99,684.89,712.06,2818902.89,4006.35
28/10/2016,BTC/USD,684.68,687.23,677.05,685.29,2418614.56,3533.3
27/10/2016,BTC/USD,674.63,685.89,665.59,682.67,2963679.02,4360.41
26/10/2016,BTC/USD,651.97,677,651.69,673.14,4439547.37,6676.41
25/10/2016,BTC/USD,649.03,657.58,643,648.33,3888441.58,5962.24
24/10/2016,BTC/USD,648.71,652.25,640,648.14,2989151.78,4619.48
23/10/2016,BTC/USD,654.52,656,647.51,649.69,1638750.59,2515.06
22/10/2016,BTC/USD,628.99,656,628.57,655,2796794.12,4327.45
21/10/2016,BTC/USD,628.05,632.36,627.5,628.99,1901772.35,3021.58
20/10/2016,BTC/USD,627.84,630.22,625,627.72,1272578.99,2027.49
19/10/2016,BTC/USD,635.95,638.04,624.13,627.98,2802783.71,4438.98
18/10/2016,BTC/USD,636.96,637.8,631.52,635.58,1730619.17,2723.53
17/10/2016,BTC/USD,638.97,639.99,632.1,635.69,2511081.05,3949.98
16/10/2016,BTC/USD,635.26,641.4,635.18,638.09,818316.63,1281.36
15/10/2016,BTC/USD,638.2,642,635.25,636.01,904700.03,1416.27
14/10/2016,BTC/USD,635.16,639.99,630.45,638.38,1985398.45,3126.93
13/10/2016,BTC/USD,634.5,636,630,635.61,1505154.5,2372.3
12/10/2016,BTC/USD,638.3,640,628.76,635.06,1683399.03,2647.77
11/10/2016,BTC/USD,616.37,639,614.56,638.91,5087966.79,8068.14
10/10/2016,BTC/USD,612.12,616.47,612.12,615.37,1359190.87,2211.59
09/10/2016,BTC/USD,614.34,614.98,610,613.61,718220.14,1171.51
08/10/2016,BTC/USD,614.88,616.99,612.5,614.48,540336.72,879.41
07/10/2016,BTC/USD,610.25,616.34,607.52,614.23,2462264.34,4024.05
06/10/2016,BTC/USD,608.01,610.5,607.09,610.34,1216942.71,1997.2
05/10/2016,BTC/USD,607.19,612,605.76,610.98,1379508.03,2263.27
04/10/2016,BTC/USD,612.84,612.84,604.99,607.18,1786596.93,2940.59
03/10/2016,BTC/USD,608.6,611.59,606.6,611.06,1213593.69,1989.94
02/10/2016,BTC/USD,612.98,613,605,608.59,854574.81,1404.48
01/10/2016,BTC/USD,608.23,614.28,608.23,612,892286.51,1459.26
30/09/2016,BTC/USD,605.59,608.38,603.15,608.26,1586425.29,2621.96
29/09/2016,BTC/USD,603.93,605.99,601,604.96,1628754.16,2697.69
28/09/2016,BTC/USD,604.26,605.3,601.41,603.71,1315801.32,2180.68
27/09/2016,BTC/USD,606.7,608.37,600.02,604.57,1824191.37,3019.48
26/09/2016,BTC/USD,598.95,607.27,596.1,604.28,2414023.3,4005.66
25/09/2016,BTC/USD,600.05,601.99,596,597.41,643116.81,1073.77
24/09/2016,BTC/USD,600.47,603.59,597.76,600.14,656806.58,1092.94
23/09/2016,BTC/USD,595.42,602.9,593,602.53,2370015.59,3967.48
22/09/2016,BTC/USD,595.46,596.42,592.5,593.95,1375604.47,2312.18
21/09/2016,BTC/USD,601,601.01,592.1,594.66,2172921.84,3652.44
20/09/2016,BTC/USD,608.73,608.88,605.35,606.95,1476207.69,2432.7
19/09/2016,BTC/USD,608,609.5,603,607.88,1499069.38,2468.15
18/09/2016,BTC/USD,602.93,609.06,601.97,608,781477.06,1289.48
17/09/2016,BTC/USD,607.04,607.59,601.1,604.04,670061.95,1109.35
16/09/2016,BTC/USD,606.65,608.99,603.5,605.9,1570359.1,2588.36
15/09/2016,BTC/USD,608.5,608.99,602.3,605.21,1861670,3071.05
14/09/2016,BTC/USD,607.45,610.69,605.98,607.89,1756240.09,2886.87
13/09/2016,BTC/USD,606.4,609.61,603.28,607.73,2094788.68,3452.28
12/09/2016,BTC/USD,604.08,609.15,602,607,2122659.19,3505.24
11/09/2016,BTC/USD,621.65,628.99,594.63,603.8,3212019,5290.23
10/09/2016,BTC/USD,622.01,625,618.67,622.01,942782.96,1515.24
09/09/2016,BTC/USD,625.67,627.49,612.93,622,2031045.12,3272.66
08/09/2016,BTC/USD,614.44,628.98,611.66,625.66,2704906.63,4346.02
07/09/2016,BTC/USD,608.93,615.92,604.7,614.39,2669717.29,4372.18
06/09/2016,BTC/USD,604.98,609.74,601,608.96,2442751.66,4030.31
05/09/2016,BTC/USD,605.72,607.31,592.46,603.74,2301873.17,3829.55
04/09/2016,BTC/USD,596.25,609.05,590.88,604.25,2351517.76,3913.31
03/09/2016,BTC/USD,572,598.64,569.01,592.5,2669564.21,4578.51
02/09/2016,BTC/USD,571.05,574.2,567.03,572,1680704.12,2943.1
01/09/2016,BTC/USD,570.75,572.86,566.86,571.6,1580497.14,2772.91
31/08/2016,BTC/USD,575.88,576.49,568.4,570.76,2073935.36,3629.56
30/08/2016,BTC/USD,570.74,576.5,568.55,575.23,2533734.77,4412.26
29/08/2016,BTC/USD,573.2,575,568.6,571.5,1332938.19,2325.16
28/08/2016,BTC/USD,567.51,573,566.8,573,567811.88,995.44
27/08/2016,BTC/USD,577.92,579.09,564.81,567.41,1532934.37,2689.93
26/08/2016,BTC/USD,575.75,582.46,574.1,577.84,1886798.54,3265.45
25/08/2016,BTC/USD,577.65,578.75,571.16,576.99,2410666.36,4193.61
24/08/2016,BTC/USD,580.27,582.1,575.4,577.11,1718669.83,2968.77
23/08/2016,BTC/USD,582.78,584.99,576,580.71,2426513.82,4177.43
22/08/2016,BTC/USD,577.55,585.95,572.5,583.85,2931957.03,5054.71
21/08/2016,BTC/USD,577.7,583.99,576.01,578.47,651138.86,1125.19
20/08/2016,BTC/USD,572.98,580,568.52,580,1351481.73,2348.32
19/08/2016,BTC/USD,571.51,574.86,552.3,572.11,2640630.83,4630.18
18/08/2016,BTC/USD,570.91,575.87,568.79,569.71,2265207.23,3956.21
17/08/2016,BTC/USD,574.95,577.86,566.02,570.47,2342225.12,4097.78
16/08/2016,BTC/USD,564.2,579.8,563,577.53,2737496.38,4786.52
15/08/2016,BTC/USD,568.76,573.69,554.9,565.79,2559974.14,4530.14
14/08/2016,BTC/USD,583.52,583.92,556.24,567.45,2739411.42,4797.45
13/08/2016,BTC/USD,585.34,589.98,581.71,582.11,557048.78,951.03
12/08/2016,BTC/USD,585.25,591.19,580.47,586,1250458.16,2133.13
11/08/2016,BTC/USD,590.46,597.78,585.23,587.57,1482748.4,2506.9
10/08/2016,BTC/USD,582.71,603,580.01,591.7,3051412.4,5145.88
09/08/2016,BTC/USD,591.85,591.85,579.43,583.53,1848228.25,3160.44
08/08/2016,BTC/USD,592.47,594,583.58,589.46,1870768.65,3171.44
07/08/2016,BTC/USD,589.47,598.82,582.12,592.6,1712331.58,2896.89
06/08/2016,BTC/USD,572.98,592,562.56,588.78,3464967.59,6011.14
05/08/2016,BTC/USD,578.14,578.2,562,576.64,2699273.59,4733
04/08/2016,BTC/USD,563.99,583.97,552,575.52,4808420.85,8428.57
03/08/2016,BTC/USD,540.03,572.34,521,565.63,8385537.77,15293.43
02/08/2016,BTC/USD,606.84,613.03,465.28,514.98,11194858.55,20392.04
01/08/2016,BTC/USD,622.5,630,604,607.61,3293338.89,5337.66
31/07/2016,BTC/USD,654.02,654.71,620.01,620.01,2871028.07,4521.71
30/07/2016,BTC/USD,654.88,657.5,652.19,654.37,461519.75,704.79
29/07/2016,BTC/USD,654.84,657.48,653,657.03,844396.19,1290.14
28/07/2016,BTC/USD,655.13,657.89,652.41,653.44,1230981.99,1880.26
27/07/2016,BTC/USD,651.22,659.98,646.31,655.63,1715044.8,2623.74
26/07/2016,BTC/USD,655,656.94,645.01,652.22,2197810.59,3378.47
25/07/2016,BTC/USD,659.64,661.99,652.28,654.37,1592779.48,2429.95
24/07/2016,BTC/USD,655.52,665,651.99,659.51,922962.62,1402.78
23/07/2016,BTC/USD,647.88,656.77,646,653.8,831459.97,1274.47
22/07/2016,BTC/USD,663.25,666.3,645,652.95,3304025.08,5031.9
21/07/2016,BTC/USD,667.01,667.1,660.1,664.25,1650112.49,2486.28
20/07/2016,BTC/USD,674.8,675,660,667.02,2271618.27,3402.67
19/07/2016,BTC/USD,673.45,675.81,666,673.86,1245111.37,1855.39
18/07/2016,BTC/USD,679.54,682.21,666.12,673.46,2024992.39,2993.77
17/07/2016,BTC/USD,662.45,684.19,661.35,678.23,2301127.43,3409.25
16/07/2016,BTC/USD,664.6,666.67,655,662,1082955.17,1640
15/07/2016,BTC/USD,660.3,670.01,658.41,664.99,2130837.14,3209.21
14/07/2016,BTC/USD,652.24,664.93,650.01,660.53,1567824.55,2379.09
13/07/2016,BTC/USD,663.52,669.97,654.52,661.5,4207227.67,6367.45
12/07/2016,BTC/USD,649.32,678,646.05,671.7,2744860.85,4145.96
11/07/2016,BTC/USD,648.77,659.6,639.31,647.42,1929797.21,2973.44
10/07/2016,BTC/USD,647.78,650.88,636.8,646.55,1464107.64,2272.95
09/07/2016,BTC/USD,663,663.99,626,652.54,3950333.46,6111.73
08/07/2016,BTC/USD,638.89,665,635,664,4189449.95,6483.61
07/07/2016,BTC/USD,674.7,678.43,605.5,636.39,8032742.44,12646.13
06/07/2016,BTC/USD,669.09,679,662.13,674.46,2379339.84,3541.03
05/07/2016,BTC/USD,678.74,682.36,661.57,666.58,2084268.82,3100.26
04/07/2016,BTC/USD,659.77,682.35,640.1,678.72,2796115.29,4180.06
03/07/2016,BTC/USD,702.48,704.99,646.29,664.14,4835674.84,7213.63
02/07/2016,BTC/USD,674.55,704.93,672.74,702.48,3759346.11,5431.82
01/07/2016,BTC/USD,666.33,684.1,659.71,677,4331285.23,6421.13
30/06/2016,BTC/USD,635.91,671.22,628.06,666.84,4861694.15,7428.6
29/06/2016,BTC/USD,644.33,645,621.09,634.43,5742183.05,9088.42
28/06/2016,BTC/USD,657.49,665.51,635.5,645.39,3534625.42,5462.68
27/06/2016,BTC/USD,630.16,653.46,618.03,648.2,5415184.25,8482.24
26/06/2016,BTC/USD,658.8,662.9,608.64,628.61,3320432.14,5277.84
25/06/2016,BTC/USD,660.76,684.45,639.4,663.24,4363898.7,6559.01
24/06/2016,BTC/USD,622.59,683.88,620.82,656.71,10493009.71,16058.17
23/06/2016,BTC/USD,602.82,632.67,540.17,624.69,13982861.16,23795.95
22/06/2016,BTC/USD,665.36,677.63,593.03,594.1,9966791.88,15620.53
21/06/2016,BTC/USD,725,728.18,625,668.42,22050470.24,32747
20/06/2016,BTC/USD,759.12,763.99,725,734.99,5816127.61,7836.92
19/06/2016,BTC/USD,753.47,764.93,740.11,760.55,1971087.94,2611.71
18/06/2016,BTC/USD,745,778.85,723.02,755.02,4394175.96,5827.87
17/06/2016,BTC/USD,767.37,778.7,706.37,746.99,10811253.75,14631.57
16/06/2016,BTC/USD,695,773.07,689.8,765.6,13101113.07,17747.96
15/06/2016,BTC/USD,685.25,695.77,672.12,693.01,3936205.99,5752.51
14/06/2016,BTC/USD,703.81,704.5,655,685.69,7228993.7,10609.09
13/06/2016,BTC/USD,668.73,725,655.02,702.05,11928392.51,17251.66
12/06/2016,BTC/USD,610,683.02,603.21,667.94,8917259.7,13876.2
11/06/2016,BTC/USD,576.53,594,575.93,592.13,1616911.88,2766.37
10/06/2016,BTC/USD,576.06,580,572,577.91,1991840.12,3457.49
09/06/2016,BTC/USD,583.01,583.1,572.97,576.4,2166774.29,3758.43
08/06/2016,BTC/USD,577.48,584.25,571.86,583.24,1882161.28,3252.98
07/06/2016,BTC/USD,584.12,594.44,563,576.75,3862682.24,6660.02
06/06/2016,BTC/USD,573.8,586.02,573.8,583.49,2573089.92,4420.07
05/06/2016,BTC/USD,573.5,582,566,573.76,3061431.32,5341.22
04/06/2016,BTC/USD,569.93,588.71,558.54,573.87,3553068.65,6187.45
03/06/2016,BTC/USD,538,578.37,535.74,567.94,4871569.53,8718.77
02/06/2016,BTC/USD,536.95,540,529.13,538.98,2094443.58,3910.44
01/06/2016,BTC/USD,532.37,542.87,525.49,538.65,2882083,5388.62
31/05/2016,BTC/USD,527.64,548.5,515,532.06,6431063.42,12006.15
30/05/2016,BTC/USD,517.6,535,510.01,527,3189532.46,6063.14
29/05/2016,BTC/USD,522.13,540,485,513.85,4221703.64,8124.92
28/05/2016,BTC/USD,470.58,529.08,468,521.5,6154346.32,12464.98
27/05/2016,BTC/USD,452.07,478.16,452.07,472.68,5706733.77,12121.62
26/05/2016,BTC/USD,448.27,452.98,446.8,452.38,1693500.51,3763.09
25/05/2016,BTC/USD,445.31,449.6,444.26,448.02,1636079.83,3655.41
24/05/2016,BTC/USD,442.63,446.37,441,445.31,1358027.73,3053.33
23/05/2016,BTC/USD,438.72,442.91,436.4,442.29,1126274.52,2555.94
22/05/2016,BTC/USD,442.72,443.47,435,437.85,1007976.18,2294.47
21/05/2016,BTC/USD,442.84,443.98,435.28,442.84,841576.8,1909.66
20/05/2016,BTC/USD,436.3,444.41,435.06,441.97,1505886.06,3414.13
19/05/2016,BTC/USD,452.47,453.85,441.05,441.63,2450585.4,5466.73
18/05/2016,BTC/USD,452.96,455.68,452.01,452.94,1175478.69,2588.67
17/05/2016,BTC/USD,454,456.09,452.14,453.01,1439597.99,3173.8
16/05/2016,BTC/USD,457.56,458,451.11,455.56,1401093.82,3075.4
15/05/2016,BTC/USD,456.3,458.08,454.72,457.48,730393.65,1599.7
14/05/2016,BTC/USD,456.42,457.25,453.51,455.38,612807.08,1344.33
13/05/2016,BTC/USD,455.2,456.82,452.04,456.04,1282634.69,2819.7
12/05/2016,BTC/USD,452.95,455.09,448.88,454.92,1538456.69,3404.27
11/05/2016,BTC/USD,450.88,457.99,450.32,452.01,1517420.38,3344.72
10/05/2016,BTC/USD,461.49,463,447.38,449.91,2571495.49,5664.75
09/05/2016,BTC/USD,457.75,464.79,455.62,461.63,1617041.39,3517.48
08/05/2016,BTC/USD,458.97,459.69,455.95,457.81,591905.16,1294.05
07/05/2016,BTC/USD,458.98,461,455.95,458.15,911630.56,1989.03
06/05/2016,BTC/USD,448.5,463.97,447.03,459.73,2508091.25,5517.34
05/05/2016,BTC/USD,447.36,450,445.11,448.82,1059530.04,2366.93
04/05/2016,BTC/USD,451.18,451.68,444.15,446.3,1473942.97,3295.73
03/05/2016,BTC/USD,444.06,452,440.78,451.7,2492642.46,5568.02
02/05/2016,BTC/USD,452.99,453.8,438.59,443.54,2808139.14,6326.81
01/05/2016,BTC/USD,448.43,453.78,446.84,451.4,532738.45,1180.66
30/04/2016,BTC/USD,456.53,456.9,446.5,446.7,1088703.36,2413.28
29/04/2016,BTC/USD,449.94,456,445.62,454.77,1321180.97,2924.98
28/04/2016,BTC/USD,445.39,451,435,450,3879872.31,8725.35
27/04/2016,BTC/USD,467.39,469.03,445.42,447.46,3083587.06,6747.73
26/04/2016,BTC/USD,462.29,469.87,462.13,468,2146442.6,4611.27
25/04/2016,BTC/USD,460.03,469.47,455.13,465.99,2543834.74,5508.19
24/04/2016,BTC/USD,451.92,470.02,447.06,459.4,3211111.55,7012.4
23/04/2016,BTC/USD,447.16,452.18,444.46,451.31,998886.31,2229.62
22/04/2016,BTC/USD,451,451.36,442.96,447.8,2452914.54,5482.08
21/04/2016,BTC/USD,441.99,452.11,440,451,2405825.02,5394.19
20/04/2016,BTC/USD,435.7,444,433.11,441.25,3192599.47,7279.21
19/04/2016,BTC/USD,428.14,436.82,426.24,435.25,1606377.98,3734.22
18/04/2016,BTC/USD,427.15,430.01,425.8,428.07,1357320.94,3175.38
17/04/2016,BTC/USD,430.18,430.91,424.24,426.75,633684.98,1482.15
16/04/2016,BTC/USD,429.29,432.87,427.12,430.68,784282.5,1824.13
15/04/2016,BTC/USD,424.4,430,423.07,429.25,1871353.05,4378.6
14/04/2016,BTC/USD,423.6,425.35,420.57,424.51,1629295.05,3844.83
13/04/2016,BTC/USD,425.32,426,422.27,423.26,1648750.52,3888.13
12/04/2016,BTC/USD,422.79,426.67,421,425.91,2569227.44,6052.84
11/04/2016,BTC/USD,420.4,422.8,418,422.08,1455970.96,3461.33
10/04/2016,BTC/USD,418.59,421.79,417.2,420.77,728035.88,1735.02
09/04/2016,BTC/USD,417.75,418.71,412,418.37,1488490.68,3578.63
08/04/2016,BTC/USD,419.99,423.99,416.26,418.13,1893915.56,4501.64
07/04/2016,BTC/USD,420.62,421.99,418.09,419.84,1301132.34,3093.89
06/04/2016,BTC/USD,422.71,422.9,420,421.63,1007355.42,2389.51
05/04/2016,BTC/USD,418.81,423,416.61,422.6,1656378.77,3934.8
04/04/2016,BTC/USD,418.51,419.85,416,418.65,1436042.23,3434.14
03/04/2016,BTC/USD,419.35,419.44,416.1,419,544167.96,1302.3
02/04/2016,BTC/USD,416.31,420,416.01,419.19,858816.08,2052.82
01/04/2016,BTC/USD,414.66,416.99,413.42,415.38,1521987.64,3662.38
31/03/2016,BTC/USD,413.68,416.99,411.4,415.51,1522442.48,3669.08
30/03/2016,BTC/USD,415.43,415.93,408.59,413.09,1974453.35,4785.87
29/03/2016,BTC/USD,422.87,424.37,407.22,415.4,2448940.42,5894.96
28/03/2016,BTC/USD,424.62,424.77,420.32,422.05,1364444.78,3227.79
27/03/2016,BTC/USD,416.96,427.99,415.77,424.3,2132703.21,5033.3
26/03/2016,BTC/USD,415.6,416.99,414,416.77,520246.85,1251.01
25/03/2016,BTC/USD,415.17,416.92,412,416.25,1058887.1,2550.63
24/03/2016,BTC/USD,417.62,418.15,412.85,415.96,1151083.01,2766.79
23/03/2016,BTC/USD,416.39,419,413.44,417.22,2043615.33,4908.2
22/03/2016,BTC/USD,411.15,416.99,410.35,415.89,1603062.46,3863.92
21/03/2016,BTC/USD,410.62,411.96,406.5,410.99,1429011.16,3491.93
20/03/2016,BTC/USD,408.36,412,406.6,411.34,1047500.89,2555.36
19/03/2016,BTC/USD,407.5,409.95,404.1,408.94,1155762.48,2840.41
18/03/2016,BTC/USD,418.47,418.49,403.34,408.21,2593429.99,6324.84
17/03/2016,BTC/USD,416.52,419,415.66,418.49,1548565.13,3703.74
16/03/2016,BTC/USD,415.84,416.61,413.15,416.49,1687474.91,4065.34
15/03/2016,BTC/USD,414.83,417.43,412.15,415.89,1870078.95,4500.81
14/03/2016,BTC/USD,412.99,415.22,410.5,413.85,1743744.96,4217.13
13/03/2016,BTC/USD,409.95,417,409.67,412.64,1344134.95,3254.44
12/03/2016,BTC/USD,419.14,420.93,406.59,410.47,1890411.55,4577.67
11/03/2016,BTC/USD,416,421.91,415.11,418.1,2476673.27,5905.9
10/03/2016,BTC/USD,412.99,416.9,409.31,416.5,2110300.04,5105.04
09/03/2016,BTC/USD,412.14,413.51,408.75,412.66,1987918.75,4832.17
08/03/2016,BTC/USD,413.96,414.99,408.46,412.13,2283231.18,5549.37
07/03/2016,BTC/USD,406.15,414.96,403.03,414.76,2375720.45,5793.31
06/03/2016,BTC/USD,399.77,412.31,393.11,404.78,2292269.65,5659.13
05/03/2016,BTC/USD,408.18,408.98,382,398.5,6450215.35,16205.36
04/03/2016,BTC/USD,420.29,423.9,407.55,409.97,3114003.54,7474.02
03/03/2016,BTC/USD,422.4,424.47,415.85,420.27,3069008.4,7304.22
02/03/2016,BTC/USD,433.33,434.5,424,425.18,2244122.04,5220.05
01/03/2016,BTC/USD,436.75,437.5,427.01,433.31,2922909.82,6763.52
29/02/2016,BTC/USD,430.26,440.99,428.12,436.62,3599439.36,8260.08
28/02/2016,BTC/USD,431.07,435,422.29,432.16,1475149.23,3435.21
27/02/2016,BTC/USD,432,435,428.22,431.06,1776990.19,4119.77
26/02/2016,BTC/USD,423.38,428.38,418.01,427.8,1825687.5,4310.49
25/02/2016,BTC/USD,423.79,426.75,415.79,423.51,2337122.92,5541.05
24/02/2016,BTC/USD,419.1,424.28,409.07,422.61,3035274.03,7236.69
23/02/2016,BTC/USD,438.26,440,414,420.05,4426532.85,10427.66
22/02/2016,BTC/USD,438.33,439.5,431.15,437.97,2543672.13,5823.89
21/02/2016,BTC/USD,434.63,447.99,426,437.7,4488830.12,10244.17
20/02/2016,BTC/USD,419.98,443.96,419.5,440.24,4678345.04,10802.06
19/02/2016,BTC/USD,421.15,422,414,419.27,2082054.85,4968.2
18/02/2016,BTC/USD,415.59,424.9,413.4,420.31,3588829.87,8537.45
17/02/2016,BTC/USD,407.51,421.11,404,415.52,4679988.35,11273.65
16/02/2016,BTC/USD,399.5,407.8,396,406.47,3312534.49,8208.39
15/02/2016,BTC/USD,405.5,409.71,393.4,399,3166241.01,7876.6
14/02/2016,BTC/USD,390.99,404,390.59,403.95,3805192.6,9555.92
13/02/2016,BTC/USD,383,390.08,382,389.51,2684911.84,6936.51
12/02/2016,BTC/USD,377.98,383,377.07,382.88,2177591.75,5714.98
11/02/2016,BTC/USD,379.34,380.5,373.54,377.99,2624697.92,6953.11
10/02/2016,BTC/USD,373.69,383.85,372.12,379.86,3782707.13,9979.76
09/02/2016,BTC/USD,370.95,377,369.12,373.16,2136759.49,5724.8
08/02/2016,BTC/USD,375,378.99,369.99,371.16,2586381.88,6907.71
07/02/2016,BTC/USD,375.39,380,373.04,375.4,1073830.87,2855.74
06/02/2016,BTC/USD,384.97,384.98,371.35,374.27,2146630,5702.07
05/02/2016,BTC/USD,388,389.5,382.99,385.88,2806294,7247.88
04/02/2016,BTC/USD,368.4,391.88,367.95,390,5017103.32,13133.51
03/02/2016,BTC/USD,373.05,374,365,367.64,2602788.49,7030.2
02/02/2016,BTC/USD,371.79,375,369.73,373.18,2109726.06,5655.12
01/02/2016,BTC/USD,368.49,378.2,366.53,371.5,2610393.92,7005.04
31/01/2016,BTC/USD,376.38,379.3,367.77,370,1407869.8,3752.13
30/01/2016,BTC/USD,378.12,380.42,372.95,376.6,887062.39,2351.12
29/01/2016,BTC/USD,379.55,383.99,363.73,379.44,5067927.64,13500.22
28/01/2016,BTC/USD,394.62,395.56,376,379.16,4329530.76,11329.82
27/01/2016,BTC/USD,391.77,397,390.31,395,1669789.13,4234.46
26/01/2016,BTC/USD,390.1,397.7,386.2,390.66,2497097.16,6361.63
25/01/2016,BTC/USD,402.16,402.31,385.5,392.58,3131070.89,7943.7
24/01/2016,BTC/USD,386.37,405.97,385.36,402.5,2139150.54,5356.26
23/01/2016,BTC/USD,382.85,395,381.05,386.92,2725952.77,7020.14
22/01/2016,BTC/USD,409.42,410.07,374.45,381.78,5581017.46,14308.54
21/01/2016,BTC/USD,418.9,421.25,404.59,410.03,3840395.14,9301.69
20/01/2016,BTC/USD,376.77,422.98,372.53,410.93,9829484.37,24594.14
19/01/2016,BTC/USD,385.47,386.92,375.59,379.88,2619071.74,6854.8
18/01/2016,BTC/USD,380.16,388.5,373.63,385,2662265.2,6968.7
17/01/2016,BTC/USD,387.28,391.14,376,382.85,3050025.47,7962.09
16/01/2016,BTC/USD,360,387.5,352,386.43,8790996.62,23675.75
15/01/2016,BTC/USD,429.55,429.8,365,372.85,13985318,35218.44
14/01/2016,BTC/USD,432.64,434,427,429.22,1889729.91,4388.51
13/01/2016,BTC/USD,434.89,438.35,424.5,432.53,4297337.64,9997.31
12/01/2016,BTC/USD,448,448,442.88,446.27,1826314.47,4096.26
11/01/2016,BTC/USD,448.79,451.13,438,448.99,3519698.03,7902.84
10/01/2016,BTC/USD,448.84,449.89,440.8,447.21,1772542.11,3987.37
09/01/2016,BTC/USD,452.02,454,446.68,449.95,1947311.14,4330.04
08/01/2016,BTC/USD,457,465,444.51,451.32,4654917.52,10258.75
07/01/2016,BTC/USD,429.99,457.79,429.25,457.79,7127390.53,15940.74
06/01/2016,BTC/USD,432.45,432.67,426.54,431.84,2291148.77,5326.67
05/01/2016,BTC/USD,434.17,435.39,429.5,431.89,1668756.45,3862.38
04/01/2016,BTC/USD,430.79,435.86,428.44,433.97,2467176.88,5700.13
03/01/2016,BTC/USD,433.2,434.09,424.06,430.85,1930486.92,4504.52
02/01/2016,BTC/USD,434.87,435.99,430.42,433.74,1260194.29,2908.35
01/01/2016,BTC/USD,430.89,436,427.2,434.98,1617803.31,3735.62
31/12/2015,BTC/USD,426.09,433.89,419.99,430.57,2811931.1,6585.13
30/12/2015,BTC/USD,431.7,434.97,420.75,427.05,3281609.6,7637.42
29/12/2015,BTC/USD,420.81,433.17,418.55,430.04,4321235.8,10134.54
28/12/2015,BTC/USD,421.57,429.86,417.01,420.7,3151306.04,7435.09
27/12/2015,BTC/USD,417.11,425.42,410.5,423.29,2864576.24,6833.96
26/12/2015,BTC/USD,455.51,457.45,407.25,417.42,11276027.93,26407.73
25/12/2015,BTC/USD,455.42,458.33,448,455.5,1299892.21,2866.07
24/12/2015,BTC/USD,442.5,459.54,442.5,455.71,4589002.87,10117.43
23/12/2015,BTC/USD,435.18,445.52,434.43,443.34,3048303.13,6926.87
22/12/2015,BTC/USD,438.07,443.58,433.06,436.15,3490906.28,7980.12
21/12/2015,BTC/USD,442.54,450,425.52,437.56,8188958.32,18774.32
20/12/2015,BTC/USD,461.8,462,433.83,441.48,7399332.35,16556.94
19/12/2015,BTC/USD,462.99,465.9,452.03,460.96,3097007.27,6710.68
18/12/2015,BTC/USD,455.87,466.64,453.5,463,5902097.11,12837.8
17/12/2015,BTC/USD,455.63,458.84,448.75,456.01,2979011.75,6551.59
16/12/2015,BTC/USD,464.5,465,436.89,455.1,10597761.52,23311.2
15/12/2015,BTC/USD,443.36,464.99,442.94,463.61,8006856.52,17598.64
14/12/2015,BTC/USD,432.89,448.12,428.42,442.37,5806064.93,13155.98
13/12/2015,BTC/USD,436.08,442.97,422.03,435.8,4885667.86,11227.18
12/12/2015,BTC/USD,452.99,467.8,403,435.87,12814616.39,29628.96
11/12/2015,BTC/USD,415.36,454.36,415.13,451.68,12399633.04,28322.47
10/12/2015,BTC/USD,416.98,419.79,408.91,416.28,3448586.43,8304.87
09/12/2015,BTC/USD,418.8,424.95,400,416.08,8641355.07,20835.19
08/12/2015,BTC/USD,394.96,409,388.33,409,3825649.71,9656.3
07/12/2015,BTC/USD,387.18,399.91,381.01,395.1,5800694.75,14778.37
06/12/2015,BTC/USD,388,399.85,383,394.6,5570564.08,14206.16
05/12/2015,BTC/USD,363.62,389.89,363,384.67,6173704.59,16356.43
04/12/2015,BTC/USD,361.48,364.3,355.92,362.3,3573289.38,9924.22
03/12/2015,BTC/USD,359.11,370.53,356.21,361.32,4394915.48,12110.5
02/12/2015,BTC/USD,363.06,363.06,348.64,359.97,4282488.25,12043.46
01/12/2015,BTC/USD,376.7,379,354.56,362.95,5610058.11,15389.67
30/11/2015,BTC/USD,371.48,383,367.11,377.98,6688039.27,17776.96
